brand,model,year,price_in_euro,power_ps,transmission_type,fuel_type,mileage_in_km
kia,Kia Ceed / cee'd,2011.0,7999.0,90.0,Manual,Petrol,88341.0
smart,smart forFour,2017.0,13299.0,90.0,Automatic,Petrol,28171.0
fiat,Fiat Fiorino,2021.0,14890.0,80.0,Manual,Diesel,29618.0
volvo,Volvo XC60,2022.0,60700.0,197.0,Automatic,Diesel,16000.0
lada,Lada Taiga,2018.0,11950.0,83.0,Manual,Petrol,38316.0
smart,smart forTwo,2020.0,9990.0,82.0,Automatic,Electric,32606.0
renault,Renault Clio,2014.0,7499.0,90.0,Manual,Petrol,145168.0
maserati,Maserati Ghibli,2019.0,50900.0,275.0,Automatic,Diesel,116172.0
bmw,BMW 520,2017.0,25900.0,190.0,Automatic,Diesel,119500.0
mitsubishi,Mitsubishi Space Star,2023.0,14940.0,71.0,Manual,Petrol,3560.0
seat,SEAT Ateca,2022.0,29990.0,150.0,Automatic,Petrol,15700.0
peugeot,Peugeot 308,2022.0,31490.0,131.0,Automatic,Diesel,13000.0
maserati,Maserati Spyder,2001.0,26999.0,390.0,Automatic,Petrol,88000.0
volkswagen,Volkswagen Arteon,2017.0,19990.0,239.0,Automatic,Diesel,209500.0
lada,Lada Niva,2013.0,11980.0,83.0,Manual,Petrol,22701.0
mitsubishi,Mitsubishi L200,2017.0,30400.0,181.0,Automatic,Diesel,102000.0
renault,Renault Captur,2015.0,8790.0,110.0,Manual,Diesel,170000.0
volkswagen,Volkswagen Golf,2005.0,3800.0,116.0,Automatic,Petrol,190000.0
audi,Audi A4 allroad,2014.0,13999.0,190.0,Automatic,Diesel,190012.0
renault,Renault Megane,2017.0,12990.0,110.0,Manual,Diesel,91639.0
fiat,Fiat Panda,2023.0,15790.0,71.0,Manual,Hybrid,99.0
audi,Audi Q5,2020.0,45380.0,252.0,Automatic,Hybrid,67965.0
renault,Renault Kangoo,2013.0,6999.0,75.0,Manual,Diesel,138300.0
ssangyong,SsangYong REXTON,2021.0,46900.0,203.0,Automatic,Diesel,8318.0
jeep,Jeep Compass,2019.0,24995.0,170.0,Manual,Petrol,28708.0
isuzu,Isuzu D-Max,2017.0,21885.0,163.0,Manual,Diesel,129800.0
citroen,Citroen Berlingo,2022.0,23300.0,110.0,Manual,Petrol,25.0
volvo,Volvo XC90,2016.0,36950.0,224.0,Automatic,Diesel,149986.0
dodge,Dodge RAM,2018.0,42990.0,401.0,Automatic,Petrol,122500.0
jaguar,Jaguar F-Pace,2022.0,48989.0,250.0,Automatic,Petrol,11500.0
dacia,Dacia Duster,2023.0,16990.0,101.0,Manual,LPG,150.0
skoda,Skoda Superb,2015.0,13999.0,190.0,Manual,Diesel,310000.0
audi,Audi A3,2020.0,30685.0,184.0,Automatic,Diesel,55200.0
bmw,BMW 540,2017.0,33999.0,340.0,Automatic,Petrol,105000.0
kia,Kia XCeed,2022.0,31876.0,141.0,Automatic,Hybrid,6155.0
mazda,Mazda CX-3,2016.0,15890.0,120.0,Manual,Petrol,69468.0
ford,Ford Edge,2019.0,35490.0,238.0,Automatic,Diesel,39950.0
bmw,BMW 530,2018.0,27950.0,265.0,Automatic,Diesel,99866.0
mini,MINI Cooper Cabrio,2012.0,15000.0,122.0,Automatic,Petrol,39000.0
jeep,Jeep Renegade,2023.0,29959.0,120.0,Manual,Diesel,3.0
peugeot,Peugeot 308,2021.0,33950.0,224.0,Automatic,Hybrid,17308.0
volvo,Volvo XC60,2012.0,14890.0,163.0,Manual,Diesel,147989.0
honda,Honda Jazz,2017.0,16750.0,102.0,Automatic,Petrol,22780.0
jeep,Jeep Compass,2021.0,33950.0,241.0,Automatic,Hybrid,15000.0
maserati,Maserati Levante,2021.0,69900.0,430.0,Automatic,Petrol,17800.0
mercedes-benz,Mercedes-Benz GLC 220,2019.0,39999.0,194.0,Automatic,Diesel,86300.0
bentley,Bentley Continental,2005.0,38800.0,560.0,Automatic,Petrol,145000.0
fiat,Fiat 500,2023.0,18480.0,69.0,Manual,Petrol,10.0
volvo,Volvo S60,2003.0,2850.0,140.0,Manual,Petrol,243000.0
jeep,Jeep Grand Cherokee,2017.0,33490.0,294.0,Automatic,Petrol,92400.0
smart,smart forTwo,2015.0,11570.0,71.0,Automatic,Petrol,72600.0
skoda,Skoda Kodiaq,2018.0,25990.0,179.0,Automatic,Petrol,96200.0
volvo,Volvo XC40,2020.0,55500.0,163.0,Automatic,Petrol,41266.0
hyundai,Hyundai TUCSON,2016.0,15990.0,132.0,Manual,Petrol,59538.0
ford,Ford EcoSport,2017.0,19980.0,125.0,Manual,Diesel,62000.0
citroen,Citroen C1,2021.0,15800.0,72.0,Manual,Petrol,13106.0
seat,SEAT Leon,2019.0,21780.0,150.0,Manual,Petrol,23000.0
jeep,Jeep Renegade,2017.0,16400.0,140.0,Automatic,Diesel,79250.0
land-rover,Land Rover Range Rover Velar,2019.0,48900.0,300.0,Automatic,Petrol,32400.0
land-rover,Land Rover Range Rover Evoque,2020.0,34990.0,150.0,Automatic,Diesel,60630.0
citroen,Citroen Jumper,2022.0,40044.0,165.0,Manual,Diesel,20.0
porsche,Porsche Macan,2017.0,55940.0,360.0,Automatic,Petrol,65380.0
peugeot,Peugeot 108,2022.0,27990.0,72.0,Manual,Petrol,99.0
mini,MINI Cooper,2020.0,21385.0,136.0,Automatic,Petrol,42014.0
fiat,Fiat Fiorino,2022.0,19850.0,95.0,Manual,Diesel,9.0
seat,SEAT Ibiza,2020.0,14980.0,95.0,Manual,Petrol,23623.0
renault,Renault Megane,2015.0,8690.0,110.0,Manual,LPG,132140.0
renault,Renault Kangoo,2015.0,12900.0,114.0,Manual,Petrol,111000.0
chevrolet,Chevrolet Orlando,2012.0,9900.0,131.0,Automatic,Diesel,198900.0
land-rover,Land Rover Discovery,2019.0,29900.0,179.0,Automatic,Diesel,96000.0
maserati,Maserati Levante,2017.0,48750.0,430.0,Automatic,Petrol,76000.0
seat,SEAT Leon,2018.0,18380.0,179.0,Automatic,Petrol,80760.0
ford,Ford B-Max,2013.0,9900.0,90.0,Manual,Petrol,70000.0
mazda,Mazda 2,2023.0,20950.0,90.0,Automatic,Petrol,2000.0
dodge,Dodge RAM,2019.0,50900.0,401.0,Automatic,LPG,84154.0
ssangyong,SsangYong Tivoli,2023.0,23490.0,163.0,Manual,Petrol,1000.0
seat,SEAT Ateca,2022.0,31380.0,150.0,Manual,Petrol,11801.0
fiat,Fiat 500X,2018.0,15999.0,140.0,Manual,Petrol,38420.0
alfa-romeo,Alfa Romeo GTV,2006.0,13600.0,165.0,Manual,Petrol,44000.0
hyundai,Hyundai i10,2018.0,7990.0,67.0,Manual,LPG,123000.0
mini,MINI Cooper,2019.0,23900.0,136.0,Automatic,Petrol,10500.0
ford,Ford Fiesta,2017.0,9950.0,101.0,Manual,Petrol,115356.0
ssangyong,SsangYong Korando,2023.0,33690.0,163.0,Automatic,Petrol,15.0
mitsubishi,Mitsubishi Space Star,2022.0,14750.0,71.0,Manual,Petrol,2300.0
toyota,Toyota Prius,2012.0,10500.0,99.0,Automatic,Hybrid,126000.0
mitsubishi,Mitsubishi ASX,2023.0,37980.0,94.0,Automatic,Hybrid,1000.0
seat,SEAT Ibiza,2014.0,6750.0,86.0,Manual,Petrol,125000.0
porsche,Porsche Macan,2014.0,38900.0,258.0,Automatic,Diesel,139500.0
jeep,Jeep Compass,2023.0,43389.0,241.0,Automatic,Hybrid,10.0
renault,Renault Talisman,2018.0,17490.0,160.0,Automatic,Diesel,91000.0
ford,Ford Kuga,2021.0,29880.0,224.0,Automatic,Hybrid,40094.0
porsche,Porsche Cayenne,2006.0,8650.0,450.0,Automatic,Petrol,200450.0
mitsubishi,Mitsubishi Space Star,2018.0,12000.0,80.0,Automatic,Petrol,69000.0
mercedes-benz,Mercedes-Benz X 250,2019.0,37980.0,190.0,Automatic,Diesel,44103.0
maserati,Maserati Levante,2020.0,59990.0,275.0,Automatic,Diesel,59800.0
chevrolet,Chevrolet Camaro,2018.0,43500.0,502.0,Automatic,Petrol,53624.0
isuzu,Isuzu D-Max,2021.0,39989.0,163.0,Manual,Diesel,22900.0
lancia,Lancia Voyager,2015.0,17990.0,178.0,Automatic,Diesel,148000.0
jeep,Jeep Renegade,2022.0,30990.0,179.0,Automatic,Hybrid,16300.0
opel,Opel Mokka,2022.0,27990.0,131.0,Automatic,Petrol,21000.0
saab,Saab 9-3,2001.0,4390.0,150.0,Manual,Petrol,275670.0
skoda,Skoda Octavia,2019.0,20890.0,150.0,Automatic,Diesel,67165.0
renault,Renault Kadjar,2017.0,16900.0,131.0,Manual,Diesel,85000.0
nissan,Nissan Qashqai,2023.0,31950.0,140.0,Manual,Petrol,15.0
jeep,Jeep Renegade,2023.0,28990.0,131.0,Manual,Diesel,15.0
smart,smart forTwo,2012.0,6000.0,71.0,Automatic,Petrol,146200.0
citroen,Citroen Berlingo,2020.0,19990.0,131.0,Manual,Diesel,115000.0
skoda,Skoda Octavia,2013.0,13120.0,150.0,Manual,Diesel,118000.0
hyundai,Hyundai i10,2017.0,12900.0,67.0,Automatic,Petrol,19829.0
mini,MINI Cooper S Cabrio,2022.0,33275.0,178.0,Automatic,Petrol,22933.0
fiat,Fiat Ducato,2016.0,14995.0,148.0,Manual,Diesel,157000.0
ford,Ford Puma,2021.0,24440.0,125.0,Automatic,Hybrid,8330.0
skoda,Skoda Fabia,2023.0,17990.0,80.0,Manual,Petrol,50.0
smart,smart forTwo,2019.0,16590.0,82.0,Automatic,Electric,30989.0
nissan,Nissan X-Trail,2017.0,18280.0,131.0,Manual,Diesel,65973.0
smart,smart forTwo,2013.0,6700.0,71.0,Automatic,Petrol,78000.0
toyota,Toyota Yaris,2022.0,18900.0,72.0,Manual,Petrol,56.0
volkswagen,Volkswagen Passat,2014.0,16800.0,179.0,Automatic,Petrol,134000.0
cadillac,Cadillac XT4,2022.0,48750.0,174.0,Automatic,Diesel,25.0
kia,Kia Niro,2018.0,22899.0,141.0,Automatic,Hybrid,74000.0
mazda,Mazda MX-5,2023.0,33980.0,184.0,Manual,Petrol,1.0
citroen,Citroen DS3,2017.0,15990.0,131.0,Manual,Petrol,20000.0
opel,Opel Astra,2021.0,16290.0,110.0,Manual,Petrol,33015.0
seat,SEAT Ibiza,2011.0,6750.0,105.0,Manual,Diesel,172200.0
ford,Ford Focus,2016.0,11700.0,120.0,Automatic,Diesel,63400.0
mercedes-benz,Mercedes-Benz C 180,2022.0,36990.0,170.0,Automatic,Petrol,18071.0
smart,smart forTwo,2015.0,6590.0,61.0,Manual,Petrol,98475.0
mercedes-benz,Mercedes-Benz V 220,2021.0,54579.0,163.0,Automatic,Diesel,8668.0
citroen,Citroen C5 Aircross,2019.0,23790.0,181.0,Automatic,Petrol,67550.0
daihatsu,Daihatsu Sirion,2005.0,3649.0,69.0,Manual,Petrol,114705.0
mitsubishi,Mitsubishi Outlander,2019.0,23950.0,150.0,Automatic,Petrol,69000.0
renault,Renault Twingo,2008.0,3990.0,76.0,Manual,Petrol,123650.0
jeep,Jeep Renegade,2016.0,11500.0,140.0,Manual,Diesel,107000.0
lancia,Lancia MUSA,2008.0,5950.0,90.0,Automatic,Diesel,123000.0
chevrolet,Chevrolet Camaro,2021.0,44990.0,461.0,Automatic,Petrol,9800.0
porsche,Porsche Macan,2018.0,49800.0,340.0,Automatic,Petrol,70551.0
rover,Rover 75,2002.0,13990.0,190.0,Manual,Petrol,57500.0
jeep,Jeep Wrangler,2015.0,36850.0,200.0,Automatic,Diesel,48000.0
citroen,Citroen Berlingo,2020.0,16490.0,102.0,Manual,Diesel,114500.0
jeep,Jeep Wrangler,2022.0,67590.0,381.0,Automatic,Hybrid,19107.0
bmw,BMW 530,2020.0,29990.0,265.0,Automatic,Diesel,106800.0
kia,Kia EV6,2021.0,58890.0,325.0,Automatic,Electric,29980.0
volvo,Volvo S60,2020.0,35550.0,250.0,Automatic,Petrol,46178.0
citroen,Citroen C5 Aircross,2019.0,27690.0,181.0,Automatic,Petrol,23327.0
renault,Renault Koleos,2021.0,27790.0,158.0,Automatic,Petrol,9702.0
ford,Ford Kuga,2021.0,28780.0,150.0,Manual,Petrol,19700.0
rover,Rover 75,2000.0,5990.0,150.0,Manual,Petrol,75000.0
alfa-romeo,Alfa Romeo Giulietta,2011.0,11500.0,120.0,Manual,Petrol,122065.0
mercedes-benz,Mercedes-Benz Viano,2007.0,10500.0,204.0,Automatic,Diesel,246222.0
dacia,Dacia Spring,2023.0,22712.0,45.0,Automatic,Electric,10.0
porsche,Porsche Cayenne,2009.0,9999.0,405.0,Automatic,Petrol,163500.0
volvo,Volvo XC60,2019.0,49900.0,303.0,Automatic,Hybrid,43982.0
dodge,Dodge RAM,2019.0,59800.0,401.0,Automatic,LPG,105600.0
daihatsu,Daihatsu Cuore,2005.0,1750.0,58.0,Manual,Petrol,160000.0
saab,Saab 93,2002.0,5990.0,175.0,Manual,Petrol,167000.0
peugeot,Peugeot 2008,2023.0,29490.0,131.0,Automatic,Petrol,50.0
renault,Renault Clio,2023.0,23299.0,94.0,Automatic,Hybrid,5.0
kia,Kia Sportage,2016.0,18480.0,116.0,Manual,Diesel,45995.0
peugeot,Peugeot 308,2019.0,16990.0,131.0,Automatic,Diesel,67970.0
seat,SEAT Arona,2023.0,34890.0,110.0,Automatic,Petrol,1000.0
maserati,Maserati GranTurismo,2013.0,52900.0,460.0,Automatic,Petrol,88000.0
mazda,Mazda CX-5,2016.0,23900.0,192.0,Automatic,Petrol,49958.0
porsche,Porsche Cayman,2008.0,27900.0,245.0,Manual,Petrol,93800.0
mazda,Mazda 3,2019.0,19900.0,122.0,Manual,Petrol,36998.0
dacia,Dacia Jogger,2022.0,22940.0,110.0,Manual,Petrol,11870.0
nissan,Nissan Qashqai,2011.0,14000.0,150.0,Automatic,Diesel,134000.0
honda,Honda Jazz,2018.0,14879.0,102.0,Manual,Petrol,11687.0
land-rover,Land Rover Range Rover Evoque,2017.0,32990.0,241.0,Automatic,Petrol,75600.0
bmw,BMW 430,2017.0,32980.0,252.0,Automatic,Petrol,58400.0
porsche,Porsche 911,2009.0,68400.0,385.0,Manual,Petrol,114500.0
land-rover,Land Rover Range Rover Evoque,2022.0,58490.0,200.0,Automatic,Petrol,8000.0
maserati,Maserati Spyder,2002.0,25995.0,390.0,Automatic,Petrol,81800.0
jeep,Jeep Compass,2022.0,41900.0,239.0,Automatic,Hybrid,500.0
smart,smart forTwo,2023.0,27499.0,82.0,Automatic,Electric,8000.0
kia,Kia Venga,2016.0,11250.0,128.0,Manual,Diesel,98631.0
honda,Honda CR-V,2013.0,13890.0,150.0,Manual,Diesel,159779.0
dodge,Dodge RAM,2022.0,64990.0,401.0,Automatic,LPG,526.0
porsche,Porsche Cayenne,2017.0,43900.0,385.0,Automatic,Diesel,99800.0
seat,SEAT Leon,2019.0,18470.0,150.0,Automatic,Diesel,127042.0
volkswagen,Volkswagen Passat Variant,2013.0,19500.0,299.0,Automatic,Petrol,77000.0
mazda,Mazda CX-5,2018.0,23890.0,165.0,Automatic,Petrol,79200.0
renault,Renault Clio,2018.0,21990.0,220.0,Automatic,Petrol,61161.0
daihatsu,Daihatsu Sirion,2007.0,1285.0,87.0,Manual,Petrol,46500.0
mini,MINI Cooper SD,2013.0,13999.0,143.0,Automatic,Diesel,154500.0
land-rover,Land Rover Range Rover Sport,2015.0,39400.0,258.0,Automatic,Diesel,76149.0
opel,Opel Cascada,2014.0,20800.0,140.0,Manual,Petrol,40700.0
mitsubishi,Mitsubishi Eclipse Cross,2019.0,19990.0,163.0,Manual,Petrol,65500.0
isuzu,Isuzu D-Max,2023.0,35788.0,163.0,Manual,Diesel,10.0
renault,Renault Captur,2022.0,24989.0,91.0,Manual,Petrol,10.0
mercedes-benz,Mercedes-Benz C 200,2016.0,21898.0,184.0,Automatic,Petrol,89500.0
honda,Honda CR-V,2017.0,18990.0,160.0,Automatic,Diesel,154352.0
daihatsu,Daihatsu Sirion,2005.0,1390.0,69.0,Manual,Petrol,120000.0
nissan,Nissan Qashqai,2023.0,31790.0,140.0,Manual,Petrol,2500.0
renault,Renault Clio,2001.0,1800.0,58.0,Manual,Petrol,128000.0
infiniti,Infiniti QX30,2016.0,19990.0,204.0,Automatic,Diesel,68902.0
skoda,Skoda Octavia,2018.0,20990.0,150.0,Manual,Petrol,28645.0
hyundai,Hyundai i20,2020.0,19390.0,101.0,Manual,Petrol,22500.0
jaguar,Jaguar XE,2020.0,35750.0,300.0,Automatic,Petrol,41160.0
mitsubishi,Mitsubishi Outlander,2019.0,23980.0,135.0,Automatic,Hybrid,96625.0
mazda,Mazda CX-5,2023.0,42950.0,194.0,Automatic,Petrol,2302.0
chevrolet,Chevrolet Camaro,2018.0,42900.0,275.0,Automatic,Petrol,20800.0
mitsubishi,Mitsubishi Space Star,2017.0,8450.0,71.0,Manual,Petrol,40340.0
land-rover,Land Rover Range Rover Evoque,2020.0,46995.0,179.0,Automatic,Diesel,23249.0
toyota,Toyota Aygo,2019.0,9230.0,72.0,Manual,Petrol,59906.0
opel,Opel Insignia,2016.0,14999.0,170.0,Automatic,Diesel,113855.0
porsche,Porsche Panamera,2015.0,52600.0,300.0,Automatic,Diesel,59800.0
peugeot,Peugeot 108,2017.0,11500.0,69.0,Automatic,Petrol,60199.0
daewoo,Daewoo Nubira,2004.0,1800.0,109.0,Manual,Petrol,176000.0
ssangyong,SsangYong Tivoli,2022.0,22490.0,163.0,Manual,Petrol,1000.0
daihatsu,Daihatsu Sirion,2011.0,5750.0,91.0,Manual,Petrol,125000.0
daihatsu,Daihatsu Sirion,2007.0,2850.0,87.0,Manual,Petrol,98000.0
volvo,Volvo V60,2018.0,27490.0,190.0,Automatic,Diesel,90500.0
mazda,Mazda CX-5,2018.0,25870.0,184.0,Automatic,Diesel,96353.0
kia,Kia Sportage,2023.0,35880.0,230.0,Automatic,Hybrid,3900.0
daewoo,Daewoo Lacetti,2004.0,1990.0,122.0,Manual,Petrol,217000.0
land-rover,Land Rover Discovery Sport,2020.0,44490.0,150.0,Automatic,Diesel,58836.0
renault,Renault ZOE,2020.0,10980.0,109.0,Automatic,Electric,20333.0
maserati,Maserati GranTurismo,2020.0,76900.0,460.0,Automatic,Petrol,50.0
smart,smart forTwo,2016.0,12750.0,71.0,Automatic,Petrol,35631.0
jaguar,Jaguar F-Pace,2023.0,68900.0,400.0,Automatic,Hybrid,3000.0
mazda,Mazda CX-3,2018.0,15860.0,120.0,Manual,Petrol,60713.0
mercedes-benz,Mercedes-Benz S 350,2016.0,41000.0,258.0,Automatic,Diesel,188000.0
hyundai,Hyundai KONA,2023.0,30390.0,199.0,Automatic,Petrol,3479.0
jeep,Jeep Renegade,2019.0,49990.0,150.0,Automatic,Petrol,21980.0
land-rover,Land Rover Defender,2015.0,55000.0,122.0,Manual,Diesel,52000.0
porsche,Porsche Cayenne,2008.0,10500.0,290.0,Automatic,Petrol,198000.0
bmw,BMW X1,2011.0,10700.0,177.0,Automatic,Diesel,209000.0
porsche,Porsche Cayenne,2018.0,74900.0,441.0,Automatic,Petrol,80000.0
fiat,Fiat 500,2021.0,15490.0,69.0,Manual,Petrol,7600.0
mitsubishi,Mitsubishi Outlander,2019.0,28590.0,135.0,Automatic,Hybrid,83801.0
ssangyong,SsangYong Tivoli,2023.0,24042.0,163.0,Automatic,Petrol,3400.0
ssangyong,SsangYong Korando,2023.0,31390.0,163.0,Automatic,Petrol,90.0
mazda,Mazda 6,2020.0,27660.0,184.0,Automatic,Diesel,56948.0
bmw,BMW X1,2019.0,26999.0,140.0,Automatic,Petrol,30000.0
honda,Honda CR-V,2020.0,31999.0,184.0,Automatic,Hybrid,28660.0
renault,Renault Twingo,2010.0,4590.0,75.0,Manual,Petrol,80000.0
honda,Honda Civic,2020.0,22900.0,126.0,Automatic,Petrol,21800.0
volkswagen,Volkswagen Golf,2012.0,10950.0,105.0,Automatic,Petrol,124950.0
dacia,Dacia Sandero,2023.0,16950.0,101.0,Manual,LPG,5.0
ford,Ford Mustang,2019.0,39997.0,466.0,Automatic,Petrol,58000.0
kia,Kia Sorento,2009.0,6990.0,170.0,Manual,Diesel,212332.0
mitsubishi,Mitsubishi Outlander,2018.0,26950.0,150.0,Manual,Diesel,45001.0
toyota,Toyota Proace,2023.0,27390.0,110.0,Manual,Petrol,5.0
volvo,Volvo XC60,2019.0,36790.0,190.0,Automatic,Diesel,92800.0
jaguar,Jaguar F-Pace,2018.0,30990.0,179.0,Automatic,Diesel,73000.0
peugeot,Peugeot 3008,2017.0,16870.0,131.0,Manual,Petrol,95909.0
lada,Lada Niva,2012.0,1780.0,83.0,Manual,Petrol,85400.0
mazda,Mazda 6,2020.0,25990.0,165.0,Manual,Petrol,22854.0
honda,Honda HR-V,2019.0,23890.0,182.0,Manual,Petrol,49715.0
rover,Rover 45,2003.0,1299.0,109.0,Manual,Petrol,103000.0
dacia,Dacia Duster,2023.0,21899.0,131.0,Manual,Petrol,10.0
jeep,Jeep Renegade,2017.0,21490.0,120.0,Automatic,Diesel,35409.0
honda,Honda CR-V,2019.0,33980.0,145.0,Automatic,Hybrid,29800.0
dacia,Dacia Duster,2023.0,22894.0,114.0,Manual,Diesel,20.0
fiat,Fiat Tipo,2016.0,9400.0,95.0,Manual,Petrol,100800.0
mini,MINI One Cabrio,2022.0,35580.0,102.0,Manual,Petrol,5900.0
nissan,Nissan Townstar,2023.0,27490.0,131.0,Manual,Petrol,4500.0
mini,MINI Cooper S,2022.0,30990.0,178.0,Automatic,Petrol,5505.0
daewoo,Daewoo Matiz,2004.0,1990.0,64.0,Manual,Petrol,105000.0
infiniti,Infiniti QX70,2017.0,28200.0,320.0,Automatic,Petrol,80000.0
aston-martin,Aston Martin DB7,2003.0,67500.0,420.0,Automatic,Petrol,87186.0
maserati,Maserati Quattroporte,2008.0,17900.0,431.0,Automatic,Petrol,202000.0
mitsubishi,Mitsubishi Space Star,2023.0,17990.0,71.0,Automatic,Petrol,10.0
volkswagen,Volkswagen Golf Sportsvan,2016.0,16700.0,150.0,Automatic,Petrol,50000.0
renault,Renault Megane,2015.0,7490.0,116.0,Manual,Petrol,93914.0
alfa-romeo,Alfa Romeo MiTo,2010.0,6000.0,95.0,Manual,Petrol,126500.0
seat,SEAT Leon,2018.0,17470.0,150.0,Manual,Petrol,81100.0
jeep,Jeep Renegade,2018.0,26900.0,140.0,Automatic,Diesel,4500.0
seat,SEAT Ibiza,2018.0,12950.0,75.0,Manual,Petrol,25712.0
jaguar,Jaguar XE,2023.0,50530.0,204.0,Automatic,Diesel,4990.0
porsche,Porsche Panamera,2017.0,78900.0,549.0,Automatic,Petrol,105700.0
fiat,Fiat 500,2019.0,14980.0,69.0,Automatic,Petrol,30546.0
dodge,Dodge Charger,2019.0,27950.0,305.0,Automatic,LPG,75000.0
daewoo,Daewoo Evanda,2004.0,2500.0,131.0,Manual,Petrol,202000.0
honda,Honda Civic,2018.0,35899.0,320.0,Manual,Petrol,41223.0
lada,Lada Niva,2021.0,17499.0,83.0,Manual,Petrol,50.0
peugeot,Peugeot 308,2022.0,36600.0,181.0,Automatic,Hybrid,13600.0
land-rover,Land Rover Range Rover Evoque,2020.0,43820.0,249.0,Automatic,Petrol,30720.0
ford,Ford Transit,2021.0,73500.0,185.0,Automatic,Diesel,6100.0
fiat,Fiat 500L,2013.0,8980.0,95.0,Manual,Petrol,91800.0
hyundai,Hyundai KONA Elektro,2021.0,27490.0,136.0,Automatic,Electric,20676.0
dodge,Dodge RAM,2018.0,44990.0,401.0,Automatic,LPG,58660.0
lada,Lada Taiga,2016.0,12999.0,83.0,Manual,Petrol,28160.0
citroen,Citroen C5 Aircross,2019.0,23990.0,181.0,Automatic,Petrol,71000.0
citroen,Citroen C3,2017.0,13990.0,110.0,Automatic,Petrol,46990.0
renault,Renault Kangoo,2014.0,7500.0,90.0,Manual,Diesel,111000.0
mercedes-benz,Mercedes-Benz A 180,2016.0,18990.0,109.0,Automatic,Diesel,71000.0
jaguar,Jaguar F-Pace,2022.0,64188.0,250.0,Automatic,Petrol,25500.0
peugeot,Peugeot 208,2013.0,7500.0,92.0,Automatic,Petrol,86900.0
alfa-romeo,Alfa Romeo Stelvio,2022.0,55990.0,209.0,Automatic,Diesel,50.0
citroen,Citroen C3 Aircross,2021.0,19990.0,110.0,Manual,Petrol,6200.0
mini,MINI Cooper S,2018.0,24280.0,192.0,Manual,Petrol,36541.0
volkswagen,Volkswagen Sharan,2014.0,8700.0,140.0,Manual,Diesel,479000.0
aston-martin,Aston Martin Vantage,2013.0,65999.0,426.0,Automatic,Petrol,69000.0
cadillac,Cadillac CTS,2004.0,4490.0,218.0,Automatic,Petrol,195345.0
citroen,Citroen Jumper,2017.0,17890.0,110.0,Manual,Diesel,90000.0
porsche,Porsche Cayenne,2017.0,48850.0,385.0,Automatic,Diesel,124950.0
lada,Lada Taiga,2019.0,10900.0,83.0,Manual,Petrol,27700.0
alfa-romeo,Alfa Romeo Giulietta,2010.0,13990.0,235.0,Manual,Petrol,64987.0
smart,smart forFour,2016.0,13670.0,71.0,Automatic,Petrol,54691.0
bmw,BMW 318,2011.0,8800.0,143.0,Manual,Petrol,131950.0
daewoo,Daewoo Kalos,2003.0,700.0,83.0,Manual,Petrol,130100.0
ssangyong,SsangYong MUSSO,2023.0,39745.0,203.0,Automatic,Diesel,25.0
bmw,BMW X4,2021.0,46490.0,286.0,Automatic,Diesel,68300.0
mercedes-benz,Mercedes-Benz A 35 AMG,2019.0,45629.0,306.0,Automatic,Petrol,29110.0
citroen,Citroen DS3,2015.0,10980.0,110.0,Manual,Petrol,81750.0
kia,Kia Venga,2015.0,11993.0,90.0,Manual,Petrol,35028.0
jeep,Jeep Cherokee,2018.0,26490.0,200.0,Automatic,Diesel,59088.0
dacia,Dacia Dokker,2017.0,12990.0,116.0,Manual,Petrol,87400.0
mazda,Mazda 6,2006.0,1000.0,143.0,Manual,Diesel,258000.0
mitsubishi,Mitsubishi Eclipse Cross,2021.0,33490.0,188.0,Automatic,Hybrid,13800.0
aston-martin,Aston Martin DB9,2010.0,67941.0,476.0,Automatic,Petrol,73000.0
kia,Kia EV6,2022.0,56900.0,325.0,Automatic,Electric,100.0
kia,Kia Picanto,2011.0,5900.0,69.0,Manual,Petrol,65400.0
jaguar,Jaguar E-Pace,2018.0,22490.0,150.0,Manual,Diesel,61826.0
seat,SEAT Ateca,2021.0,30690.0,150.0,Automatic,Diesel,16100.0
mercedes-benz,Mercedes-Benz Sprinter,2012.0,7900.0,129.0,Manual,Diesel,432000.0
mitsubishi,Mitsubishi Outlander,2017.0,23990.0,121.0,Automatic,Hybrid,75000.0
volvo,Volvo XC60,2019.0,38649.0,190.0,Automatic,Diesel,50428.0
skoda,Skoda Kodiaq,2022.0,46900.0,150.0,Automatic,Petrol,15.0
kia,Kia Rio,2019.0,17300.0,120.0,Manual,Petrol,21200.0
daihatsu,Daihatsu Cuore,2005.0,2750.0,58.0,Automatic,Petrol,70000.0
nissan,Nissan Qashqai,2023.0,30950.0,140.0,Manual,Petrol,20.0
mitsubishi,Mitsubishi Space Star,2017.0,7800.0,71.0,Manual,Petrol,50000.0
ssangyong,SsangYong REXTON,2023.0,59850.0,201.0,Automatic,Diesel,500.0
chevrolet,Chevrolet Camaro,2019.0,40800.0,453.0,Manual,Petrol,8862.0
opel,Opel Insignia,2011.0,5180.0,160.0,Manual,Diesel,218109.0
daihatsu,Daihatsu Terios,2007.0,7990.0,105.0,Manual,Petrol,114100.0
toyota,Toyota Yaris,2017.0,15250.0,99.0,Automatic,Hybrid,64495.0
dodge,Dodge Caliber,2008.0,7850.0,156.0,Automatic,Petrol,151356.0
opel,Opel Corsa,2018.0,12490.0,90.0,Manual,Petrol,16300.0
